,description,product_name,Name_and_Description,labels_num,label_name
884,"['amber', 'cotton', 'set', 'towel']","['amber', 'cotton', 'set', 'towel']","['amber', 'cotton', 'set', 'towel', 'amber', 'cotton', 'set', 'towel']",4.0,Home Furnishing
885,"['bagru', 'craft', 'cotton', 'set', 'towel']","['bagru', 'craft', 'cotton', 'set', 'towel']","['bagru', 'craft', 'cotton', 'set', 'towel', 'bagru', 'craft', 'cotton', 'set', 'towel']",4.0,Home Furnishing
886,"['jaipur', 'raga', 'floral', 'doubl', 'quilt', 'comfort', 'red']","['jaipur', 'raga', 'floral', 'doubl', 'quilt', 'comfort', 'red']","['jaipur', 'raga', 'floral', 'doubl', 'quilt', 'comfort', 'red', 'jaipur', 'raga', 'floral', 'doubl', 'quilt', 'comfort', 'red']",4.0,Home Furnishing
887,"['sscp', 'pine', 'oil', 'price', 'pine', 'oil', 'use', 'reliev', 'mental', 'physic', 'sexual', 'fatigu', 'clean', 'invigor', 'effect', 'area', 'great', 'vapor', 'therapi', 'sick', 'room', 'promot', 'heal', 'use', 'cut', 'sore', 'scabi', 'lous', 'excess', 'perspir', 'warm', 'properti', 'help', 'rheumat', 'arthriti', 'gout', 'muscular', 'ach', 'pain', 'stimul', 'circul', 'help', 'case', 'bronchiti', 'asthma', 'catarrh', 'cough', 'laryng', 'cold', 'flu', 'breathless', 'sinus', 'pine', 'oil', 'use', 'reliev', 'mental', 'physic', 'sexual', 'fatigu', 'clean', 'invigor', 'effect', 'area', 'great', 'vapor', 'therapi', 'sick', 'room', 'promot', 'heal', 'use', 'cut', 'sore', 'scabi', 'lous', 'excess', 'perspir', 'warm', 'properti', 'help', 'rheumat', 'arthriti', 'gout', 'muscular', 'ach', 'pain', 'stimul', 'circul', 'help', 'case', 'bronchiti', 'asthma', 'catarrh', 'cough', 'laryng', 'cold', 'flu', 'breathless', 'sinus']","['sscp', 'pine', 'oil']","['sscp', 'pine', 'oil', 'price', 'pine', 'oil', 'use', 'reliev', 'mental', 'physic', 'sexual', 'fatigu', 'clean', 'invigor', 'effect', 'area', 'great', 'vapor', 'therapi', 'sick', 'room', 'promot', 'heal', 'use', 'cut', 'sore', 'scabi', 'lous', 'excess', 'perspir', 'warm', 'properti', 'help', 'rheumat', 'arthriti', 'gout', 'muscular', 'ach', 'pain', 'stimul', 'circul', 'help', 'case', 'bronchiti', 'asthma', 'catarrh', 'cough', 'laryng', 'cold', 'flu', 'breathless', 'sinus', 'pine', 'oil', 'use', 'reliev', 'mental', 'physic', 'sexual', 'fatigu', 'clean', 'invigor', 'effect', 'area', 'great', 'vapor', 'therapi', 'sick', 'room', 'promot', 'heal', 'use', 'cut', 'sore', 'scabi', 'lous', 'excess', 'perspir', 'warm', 'properti', 'help', 'rheumat', 'arthriti', 'gout', 'muscular', 'ach', 'pain', 'stimul', 'circul', 'help', 'case', 'bronchiti', 'asthma', 'catarrh', 'cough', 'laryng', 'cold', 'flu', 'breathless', 'sinus', 'sscp', 'pine', 'oil']",1.0,Beauty and Personal Care
888,"['trident', 'cotton', 'face', 'towel', 'hand', 'towel', 'face', 'towel', 'yellow', 'price', 'kind', 'towel', 'hard', 'come', 'good', 'qualiti', 'might', 'skin', 'friend', 'durabl', 'might', 'dri', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'colour', 'traumat', 'see', 'colour', 'dra', 'kind', 'towel', 'hard', 'come', 'good', 'qualiti', 'might', 'skin', 'friend', 'durabl', 'might', 'dri', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'colour', 'traumat', 'see', 'colour', 'dra']","['trident', 'cotton', 'face', 'towel']","['trident', 'cotton', 'face', 'towel', 'hand', 'towel', 'face', 'towel', 'yellow', 'price', 'kind', 'towel', 'hard', 'come', 'good', 'qualiti', 'might', 'skin', 'friend', 'durabl', 'might', 'dri', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'colour', 'traumat', 'see', 'colour', 'dra', 'kind', 'towel', 'hard', 'come', 'good', 'qualiti', 'might', 'skin', 'friend', 'durabl', 'might', 'dri', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'colour', 'traumat', 'see', 'colour', 'dra', 'trident', 'cotton', 'face', 'towel']",4.0,Home Furnishing
889,"['intex', 'kid', 'inflat', 'air', 'chair', 'intex', 'kid', 'inflat', 'air', 'chair', 'best', 'price']","['intex', 'kid', 'inflat', 'air', 'chair']","['intex', 'kid', 'inflat', 'air', 'chair', 'intex', 'kid', 'inflat', 'air', 'chair', 'best', 'price', 'intex', 'kid', 'inflat', 'air', 'chair']",0.0,Baby Care
890,"['cotton', 'bath', 'towel']","['cotton', 'bath', 'towel']","['cotton', 'bath', 'towel', 'cotton', 'bath', 'towel']",4.0,Home Furnishing
891,"['lukluck', 'cotton', 'bath', 'towel', 'bath', 'towel', 'multicolor', 'price', 'made', 'fine', 'qualiti', 'materi', 'towel', 'soft', 'skin', 'friend', 'towel', 'super', 'absorb', 'dri', 'made', 'fine', 'qualiti', 'materi', 'towel', 'soft', 'skin', 'friend', 'towel', 'super', 'absorb', 'dri']","['lukluck', 'cotton', 'bath', 'towel']","['lukluck', 'cotton', 'bath', 'towel', 'bath', 'towel', 'multicolor', 'price', 'made', 'fine', 'qualiti', 'materi', 'towel', 'soft', 'skin', 'friend', 'towel', 'super', 'absorb', 'dri', 'made', 'fine', 'qualiti', 'materi', 'towel', 'soft', 'skin', 'friend', 'towel', 'super', 'absorb', 'dri', 'lukluck', 'cotton', 'bath', 'towel']",4.0,Home Furnishing
892,"['cotton', 'set', 'towel']","['cotton', 'set', 'towel']","['cotton', 'set', 'towel', 'cotton', 'set', 'towel']",4.0,Home Furnishing
893,"['durga', 'home', 'trendz', 'cotton', 'hand', 'hand', 'yellow', 'price', 'cotton', 'yellow', 'hand', 'easi', 'use', 'soft', 'cotton', 'yellow', 'hand', 'easi', 'use', 'soft']","['durga', 'home', 'trendz', 'cotton', 'hand', 'towel']","['durga', 'home', 'trendz', 'cotton', 'hand', 'hand', 'yellow', 'price', 'cotton', 'yellow', 'hand', 'easi', 'use', 'soft', 'cotton', 'yellow', 'hand', 'easi', 'use', 'soft', 'durga', 'home', 'trendz', 'cotton', 'hand', 'towel']",4.0,Home Furnishing
894,"['abstract', 'cushion', 'black', 'white', 'price', 'digit', 'print', 'satin', 'cushion', 'interior', 'digit', 'print', 'satin', 'cushion', 'interior']","['right', 'abstract', 'cushion', 'cover']","['abstract', 'cushion', 'black', 'white', 'price', 'digit', 'print', 'satin', 'cushion', 'interior', 'digit', 'print', 'satin', 'cushion', 'interior', 'right', 'abstract', 'cushion', 'cover']",4.0,Home Furnishing
895,"['linen', 'cotton', 'bath', 'towel', 'terri', 'bath', 'towel', 'lilac', 'orang', 'price', 'simpl', 'trick', 'classic', 'super', 'soft', 'heavi', 'bath', 'towel', 'terri', 'loop', 'thread', 'thick', 'rib', 'horizont', 'line', 'either', 'end', 'towel', 'short', 'loop', 'absorb', 'quick', 'dri', 'ideal', 'daili', 'home', 'usag', 'kid', 'towel', 'perfect', 'addit', 'exclus', 'kid', 'bath', 'linen', 'collect', 'simpl', 'trick', 'classic', 'super', 'soft', 'heavi', 'bath', 'towel', 'terri', 'loop', 'thread', 'thick', 'rib', 'horizont', 'line', 'either', 'end', 'towel', 'short', 'loop', 'absorb', 'quick', 'dri', 'ideal', 'daili', 'home', 'usag', 'kid', 'towel', 'perfect', 'addit', 'exclus', 'kid', 'bath', 'linen', 'collect']","['linen', 'cotton', 'bath', 'towel']","['linen', 'cotton', 'bath', 'towel', 'terri', 'bath', 'towel', 'lilac', 'orang', 'price', 'simpl', 'trick', 'classic', 'super', 'soft', 'heavi', 'bath', 'towel', 'terri', 'loop', 'thread', 'thick', 'rib', 'horizont', 'line', 'either', 'end', 'towel', 'short', 'loop', 'absorb', 'quick', 'dri', 'ideal', 'daili', 'home', 'usag', 'kid', 'towel', 'perfect', 'addit', 'exclus', 'kid', 'bath', 'linen', 'collect', 'simpl', 'trick', 'classic', 'super', 'soft', 'heavi', 'bath', 'towel', 'terri', 'loop', 'thread', 'thick', 'rib', 'horizont', 'line', 'either', 'end', 'towel', 'short', 'loop', 'absorb', 'quick', 'dri', 'ideal', 'daili', 'home', 'usag', 'kid', 'towel', 'perfect', 'addit', 'exclus', 'kid', 'bath', 'linen', 'collect', 'linen', 'cotton', 'bath', 'towel']",4.0,Home Furnishing
896,"['rustic', 'india', 'geometr', 'cushion', 'cover', 'black', 'price', 'let', 'guest', 'appreci', 'fine', 'tast', 'home', 'décor', 'bring', 'home', 'piec', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'featur', 'eye', 'catchi', 'geometr', 'print', 'hard', 'notic', 'velvet', 'fabric', 'make', 'look', 'featheri', 'let', 'guest', 'appreci', 'fine', 'tast', 'home', 'décor', 'bring', 'home', 'piec', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'featur', 'eye', 'catchi', 'geometr', 'print', 'hard', 'notic', 'velvet', 'fabric', 'make', 'look', 'featheri']","['rustic', 'india', 'geometr', 'cushion', 'cover']","['rustic', 'india', 'geometr', 'cushion', 'cover', 'black', 'price', 'let', 'guest', 'appreci', 'fine', 'tast', 'home', 'décor', 'bring', 'home', 'piec', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'featur', 'eye', 'catchi', 'geometr', 'print', 'hard', 'notic', 'velvet', 'fabric', 'make', 'look', 'featheri', 'let', 'guest', 'appreci', 'fine', 'tast', 'home', 'décor', 'bring', 'home', 'piec', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'featur', 'eye', 'catchi', 'geometr', 'print', 'hard', 'notic', 'velvet', 'fabric', 'make', 'look', 'featheri', 'rustic', 'india', 'geometr', 'cushion', 'cover']",4.0,Home Furnishing
897,"['nkp', 'cotton', 'hand', 'towel', 'hand', 'towel', 'white', 'price', 'nkp', 'product', 'high', 'water', 'absorb', 'capac', 'materi', 'cotton', 'wash', 'care', 'instruct', 'bleach', 'use', 'chlorin', 'hang', 'dri', 'wash', 'dark', 'colour', 'nkp', 'brand', 'hand', 'towel', 'made', 'best', 'fabric', 'give', 'soft', 'feel', 'dri', 'hand', 'nkp', 'product', 'high', 'water', 'absorb', 'capac', 'materi', 'cotton', 'wash', 'care', 'instruct', 'bleach', 'use', 'chlorin', 'hang', 'dri', 'wash', 'dark', 'colour', 'nkp', 'brand', 'hand', 'towel', 'made', 'best', 'fabric', 'give', 'soft', 'feel', 'dri', 'hand']","['nkp', 'cotton', 'hand', 'towel']","['nkp', 'cotton', 'hand', 'towel', 'hand', 'towel', 'white', 'price', 'nkp', 'product', 'high', 'water', 'absorb', 'capac', 'materi', 'cotton', 'wash', 'care', 'instruct', 'bleach', 'use', 'chlorin', 'hang', 'dri', 'wash', 'dark', 'colour', 'nkp', 'brand', 'hand', 'towel', 'made', 'best', 'fabric', 'give', 'soft', 'feel', 'dri', 'hand', 'nkp', 'product', 'high', 'water', 'absorb', 'capac', 'materi', 'cotton', 'wash', 'care', 'instruct', 'bleach', 'use', 'chlorin', 'hang', 'dri', 'wash', 'dark', 'colour', 'nkp', 'brand', 'hand', 'towel', 'made', 'best', 'fabric', 'give', 'soft', 'feel', 'dri', 'hand', 'nkp', 'cotton', 'hand', 'towel']",4.0,Home Furnishing
898,"['specif', 'kds', 'surgic', 'tripod', 'walk', 'stick', 'box', 'walk', 'stick', 'general', 'brand', 'kds', 'surgic', 'foldabl', 'model', 'number', 'tripod', 'materi', 'iron', 'plastic', 'color', 'grey', 'height', 'adjust', 'yes', 'dimen', 'weight', 'length']","['kds', 'surgic', 'tripod', 'walk', 'stick']","['specif', 'kds', 'surgic', 'tripod', 'walk', 'stick', 'box', 'walk', 'stick', 'general', 'brand', 'kds', 'surgic', 'foldabl', 'model', 'number', 'tripod', 'materi', 'iron', 'plastic', 'color', 'grey', 'height', 'adjust', 'yes', 'dimen', 'weight', 'length', 'kds', 'surgic', 'tripod', 'walk', 'stick']",1.0,Beauty and Personal Care
899,"['key', 'featur', 'bharatcraft', 'height', 'width', 'bharatcraft', 'brown', 'price', 'imperi', 'golden', 'king', 'money', 'frog', 'larg', 'heavi', 'made', 'high', 'qualiti', 'earth', 'materi', 'suit', 'use', 'period', 'earth', 'energi', 'rule', 'period', 'product', 'envi', 'peer', 'money', 'frog', 'depict', 'sit', 'bed', 'full', 'wealth', 'treasur', 'ingot', 'crown', 'head', 'repr', 'behind', 'bagua', 'specif', 'bharatcraft', 'brown', 'general', 'brand', 'bharatcraft', 'model', 'number', 'type', 'fengshui', 'materi', 'color', 'brown', 'dimen', 'height', 'width', 'depth', 'box', 'sale', 'packag', 'figurin', 'pack']","['bharatcraft', 'showpiec']","['key', 'featur', 'bharatcraft', 'height', 'width', 'bharatcraft', 'brown', 'price', 'imperi', 'golden', 'king', 'money', 'frog', 'larg', 'heavi', 'made', 'high', 'qualiti', 'earth', 'materi', 'suit', 'use', 'period', 'earth', 'energi', 'rule', 'period', 'product', 'envi', 'peer', 'money', 'frog', 'depict', 'sit', 'bed', 'full', 'wealth', 'treasur', 'ingot', 'crown', 'head', 'repr', 'behind', 'bagua', 'specif', 'bharatcraft', 'brown', 'general', 'brand', 'bharatcraft', 'model', 'number', 'type', 'fengshui', 'materi', 'color', 'brown', 'dimen', 'height', 'width', 'depth', 'box', 'sale', 'packag', 'figurin', 'pack', 'bharatcraft', 'showpiec']",3.0,Home Decor & Festive Needs
900,"['key', 'featur', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'tone', 'tone', 'color', 'cover', 'white', 'hair', 'deep', 'reflex', 'except', 'smooth', 'pastel', 'tone', 'bleach', 'highlight', 'hair', 'color', 'servic', 'enhanc', 'natur', 'color', 'hair', 'radiant', 'bright', 'reflect', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'brown', 'price', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'tone', 'tone', 'color', 'cover', 'white', 'hair', 'deep', 'reflex', 'except', 'smooth', 'pastel', 'tone', 'bleach', 'highlight', 'hairit', 'color', 'servic', 'enhanc', 'natur', 'color', 'hair', 'radiant', 'bright', 'reflect', 'specif', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'brown', 'hair', 'color', 'trait', 'general', 'trait', 'quantiti', 'ideal', 'men', 'woman', 'contain', 'type', 'bottl', 'color', 'brown', 'box', 'develop', 'tube']","['loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color']","['key', 'featur', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'tone', 'tone', 'color', 'cover', 'white', 'hair', 'deep', 'reflex', 'except', 'smooth', 'pastel', 'tone', 'bleach', 'highlight', 'hair', 'color', 'servic', 'enhanc', 'natur', 'color', 'hair', 'radiant', 'bright', 'reflect', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'brown', 'price', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'tone', 'tone', 'color', 'cover', 'white', 'hair', 'deep', 'reflex', 'except', 'smooth', 'pastel', 'tone', 'bleach', 'highlight', 'hairit', 'color', 'servic', 'enhanc', 'natur', 'color', 'hair', 'radiant', 'bright', 'reflect', 'specif', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color', 'brown', 'hair', 'color', 'trait', 'general', 'trait', 'quantiti', 'ideal', 'men', 'woman', 'contain', 'type', 'bottl', 'color', 'brown', 'box', 'develop', 'tube', 'loreal', 'diarichess', 'light', 'brown', 'pack', 'vol', 'develop', 'hair', 'color']",1.0,Beauty and Personal Care
901,"['key', 'featur', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'materi', 'ceram', 'color', 'maroon', 'kept', 'tabl', 'decor', 'purpo', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'inch', 'pink', 'price', 'vase', 'earthi', 'wine', 'net', 'mrn', 'specif', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'inch', 'pink', 'general', 'brand', 'home', 'suitabl', 'tabl', 'model', 'number', 'hgfvsimstmrn', 'type', 'vase', 'materi', 'ceram', 'model', 'name', 'earthi', 'wine', 'net', 'color', 'pink', 'dimen', 'dimen', 'lxbxh', 'height', 'inch', 'width', 'inch', 'depth', 'inch', 'bodi', 'design', 'featur', 'shape', 'tumbler', 'box', 'sale', 'packag', 'vase', 'pack']","['home', 'earthi', 'wine', 'net', 'ceram', 'vase']","['key', 'featur', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'materi', 'ceram', 'color', 'maroon', 'kept', 'tabl', 'decor', 'purpo', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'inch', 'pink', 'price', 'vase', 'earthi', 'wine', 'net', 'mrn', 'specif', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase', 'inch', 'pink', 'general', 'brand', 'home', 'suitabl', 'tabl', 'model', 'number', 'hgfvsimstmrn', 'type', 'vase', 'materi', 'ceram', 'model', 'name', 'earthi', 'wine', 'net', 'color', 'pink', 'dimen', 'dimen', 'lxbxh', 'height', 'inch', 'width', 'inch', 'depth', 'inch', 'bodi', 'design', 'featur', 'shape', 'tumbler', 'box', 'sale', 'packag', 'vase', 'pack', 'home', 'earthi', 'wine', 'net', 'ceram', 'vase']",3.0,Home Decor & Festive Needs
902,"['key', 'featur', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'time', 'world', 'riddl', 'pollut', 'countryman', 'use', 'high', 'potenc', 'tablet', 'minor', 'problem', 'spread', 'poision', 'bodi', 'rish', 'saint', 'doctor', 'found', 'method', 'deal', 'disord', 'remedi', 'overcom', 'problem', 'store', 'water', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'everi', 'morn', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'price', 'time', 'world', 'riddl', 'pollut', 'countryman', 'use', 'high', 'potenc', 'tablet', 'minor', 'problem', 'spread', 'poision', 'bodi', 'rish', 'saint', 'doctor', 'found', 'method', 'deal', 'disord', 'remedi', 'overcom', 'problem', 'store', 'water', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'everi', 'morn', 'wash', 'mouth', 'brush', 'teeth', 'advi', 'take', 'tea', 'least', 'minut', 'patient', 'drink', 'four', 'glass', 'water', 'time', 'start', 'smaller', 'quantiti', 'increa', 'quantiti', 'disea', 'world', 'cure', 'method', 'use', 'drink', 'water', 'sunri', 'includ', 'healthi', 'person', 'specif', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'general', 'brand', 'prisha', 'india', 'craft', 'jug', 'type', 'water', 'model', 'number', 'm_jug', 'prishaindia', 'type', 'jug', 'materi', 'copper', 'model', 'name', 'm_jug', 'prishaindia', 'capac', 'color', 'copper', 'dimen', 'diamet', 'inch', 'weight', 'height', 'inch', 'width', 'inch', 'box', 'sale', 'packag', 'jug', 'pack']","['prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug']","['key', 'featur', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'time', 'world', 'riddl', 'pollut', 'countryman', 'use', 'high', 'potenc', 'tablet', 'minor', 'problem', 'spread', 'poision', 'bodi', 'rish', 'saint', 'doctor', 'found', 'method', 'deal', 'disord', 'remedi', 'overcom', 'problem', 'store', 'water', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'everi', 'morn', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'price', 'time', 'world', 'riddl', 'pollut', 'countryman', 'use', 'high', 'potenc', 'tablet', 'minor', 'problem', 'spread', 'poision', 'bodi', 'rish', 'saint', 'doctor', 'found', 'method', 'deal', 'disord', 'remedi', 'overcom', 'problem', 'store', 'water', 'copper', 'utensil', 'overnight', 'drink', 'four', 'glass', 'everi', 'morn', 'wash', 'mouth', 'brush', 'teeth', 'advi', 'take', 'tea', 'least', 'minut', 'patient', 'drink', 'four', 'glass', 'water', 'time', 'start', 'smaller', 'quantiti', 'increa', 'quantiti', 'disea', 'world', 'cure', 'method', 'use', 'drink', 'water', 'sunri', 'includ', 'healthi', 'person', 'specif', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug', 'general', 'brand', 'prisha', 'india', 'craft', 'jug', 'type', 'water', 'model', 'number', 'm_jug', 'prishaindia', 'type', 'jug', 'materi', 'copper', 'model', 'name', 'm_jug', 'prishaindia', 'capac', 'color', 'copper', 'dimen', 'diamet', 'inch', 'weight', 'height', 'inch', 'width', 'inch', 'box', 'sale', 'packag', 'jug', 'pack', 'prisha', 'india', 'craft', 'm_jug', 'prishaindia', 'water', 'jug']",5.0,Kitchen & Dining
903,"['key', 'featur', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'paint', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'inch', 'inch', 'price', 'home', 'first', 'thing', 'come', 'think', 'comfort', 'perfect', 'ambienc', 'set', 'right', 'let', 'creativ', 'home', 'decor', 'fli', 'collect', 'home', 'furnish', 'item', 'transform', 'hous', 'home', 'dreamt', 'specif', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'inch', 'inch', 'general', 'brand', 'brandwagon', 'shape', 'rectangular', 'frame', 'materi', 'frame', 'model', 'number', 'po', 'frame', 'includ', 'paint', 'type', 'digit', 'reprint', 'model', 'name', 'digiprint', 'paint', 'theme', 'modern', 'art', 'wall', 'mount', 'frame', 'color', 'frame', 'artist', 'name', 'avasthi', 'dimen', 'weight', 'height', 'inch', 'dimen', 'dummi', 'dummi', 'width', 'inch', 'warranti', 'cover', 'warranti', 'warranti', 'product', 'limit', 'manufactur', 'defect', 'warranti', 'summari', 'year', 'dummi', 'compani', 'domest', 'warranti', 'warranti', 'servic', 'type', 'custom', 'exchang', 'damag', 'cover', 'warranti', 'warranti', 'cover', 'extern', 'accessori', 'batteri', 'cabl', 'carri', 'bag', 'damag', 'caus', 'product', 'due', 'improp', 'instal', 'custom', 'normal', 'wear', 'tear', 'magnet', 'head', 'audio', 'video', 'laser', 'pick', 'pictur', 'tube', 'pane', 'box', 'sale', 'packag', 'wall', 'paint', 'pack', 'addit', 'featur', 'featur', 'dummi', 'dummi', 'water', 'resist']","['brandwagon', 'digiprint', 'digit', 'reprint', 'paint']","['key', 'featur', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'paint', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'inch', 'inch', 'price', 'home', 'first', 'thing', 'come', 'think', 'comfort', 'perfect', 'ambienc', 'set', 'right', 'let', 'creativ', 'home', 'decor', 'fli', 'collect', 'home', 'furnish', 'item', 'transform', 'hous', 'home', 'dreamt', 'specif', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint', 'inch', 'inch', 'general', 'brand', 'brandwagon', 'shape', 'rectangular', 'frame', 'materi', 'frame', 'model', 'number', 'po', 'frame', 'includ', 'paint', 'type', 'digit', 'reprint', 'model', 'name', 'digiprint', 'paint', 'theme', 'modern', 'art', 'wall', 'mount', 'frame', 'color', 'frame', 'artist', 'name', 'avasthi', 'dimen', 'weight', 'height', 'inch', 'dimen', 'dummi', 'dummi', 'width', 'inch', 'warranti', 'cover', 'warranti', 'warranti', 'product', 'limit', 'manufactur', 'defect', 'warranti', 'summari', 'year', 'dummi', 'compani', 'domest', 'warranti', 'warranti', 'servic', 'type', 'custom', 'exchang', 'damag', 'cover', 'warranti', 'warranti', 'cover', 'extern', 'accessori', 'batteri', 'cabl', 'carri', 'bag', 'damag', 'caus', 'product', 'due', 'improp', 'instal', 'custom', 'normal', 'wear', 'tear', 'magnet', 'head', 'audio', 'video', 'laser', 'pick', 'pictur', 'tube', 'pane', 'box', 'sale', 'packag', 'wall', 'paint', 'pack', 'addit', 'featur', 'featur', 'dummi', 'dummi', 'water', 'resist', 'brandwagon', 'digiprint', 'digit', 'reprint', 'paint']",3.0,Home Decor & Festive Needs
904,"['key', 'featur', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'pack', 'color', 'white', 'height', 'width', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'dohar', 'price', 'good', 'collect', 'dohar', 'good', 'compaingn', 'summer', 'winter', 'high', 'qualiti', 'gurant', 'soft', 'warm', 'perfect', 'everyday', 'use', 'dohar', 'give', 'luxari', 'eleg', 'look', 'easi', 'carri', 'travel', 'easi', 'storag', 'season', 'dohar', 'use', 'room', 'specif', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'dohar', 'general', 'brand', 'relaxfeel', 'type', 'dohar', 'hand', 'washabl', 'yes', 'model', 'singl', 'dohar', 'color', 'white', 'design', 'floral', 'machin', 'washabl', 'yes', 'suitabl', 'room', 'inner', 'materi', 'polycotton', 'model', 'name', 'singl', 'dohar', 'ideal', 'babi', 'boy', 'babi', 'girl', 'outer', 'materi', 'ployest', 'size', 'singl', 'dimen', 'weight', 'length', 'inch', 'width', 'inch', 'depth', 'box', 'number', 'content', 'sale', 'packag']","['relaxfeel', 'floral', 'singl', 'dohar', 'white']","['key', 'featur', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'pack', 'color', 'white', 'height', 'width', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'dohar', 'price', 'good', 'collect', 'dohar', 'good', 'compaingn', 'summer', 'winter', 'high', 'qualiti', 'gurant', 'soft', 'warm', 'perfect', 'everyday', 'use', 'dohar', 'give', 'luxari', 'eleg', 'look', 'easi', 'carri', 'travel', 'easi', 'storag', 'season', 'dohar', 'use', 'room', 'specif', 'relaxfeel', 'floral', 'singl', 'dohar', 'white', 'dohar', 'general', 'brand', 'relaxfeel', 'type', 'dohar', 'hand', 'washabl', 'yes', 'model', 'singl', 'dohar', 'color', 'white', 'design', 'floral', 'machin', 'washabl', 'yes', 'suitabl', 'room', 'inner', 'materi', 'polycotton', 'model', 'name', 'singl', 'dohar', 'ideal', 'babi', 'boy', 'babi', 'girl', 'outer', 'materi', 'ployest', 'size', 'singl', 'dimen', 'weight', 'length', 'inch', 'width', 'inch', 'depth', 'box', 'number', 'content', 'sale', 'packag', 'relaxfeel', 'floral', 'singl', 'dohar', 'white']",0.0,Baby Care
