,description,product_name,Name_and_Description,labels_num,label_name,segment k_means PCA
957,key featur nutcas multicolor column floor lamp design lamp bulb includ cool quirki design sturdi structur nutcas multicolor column floor lamp price  nutcas bring first time india design floor lamp light home offic color lamp come  design,nutcas multicolor column floor lamp,key featur nutcas multicolor column floor lamp design lamp bulb includ cool quirki design sturdi structur nutcas multicolor column floor lamp price  nutcas bring first time india design floor lamp light home offic color lamp come  designnutcas multicolor column floor lamp,3.0,Home Decor & Festive Needs,3
958,key featur rug pink blue wool dhurri pattern geometr shape rectangl specif rug pink blue wool dhurri   general brand rug shape rectangl type dhurri design code mspktbl materi wool pattern geometr style code  color pink blue dimens length inch  width inch  box number content sale packag pack addit featur featur hand wowan fabric care wash narmal,rug pink blue wool dhurri,key featur rug pink blue wool dhurri pattern geometr shape rectangl specif rug pink blue wool dhurri   general brand rug shape rectangl type dhurri design code mspktbl materi wool pattern geometr style code  color pink blue dimens length inch  width inch  box number content sale packag pack addit featur featur hand wowan fabric care wash narmalrug pink blue wool dhurri,4.0,Home Furnishing,3
959,key featur gim brown viscos carpet soft polyest visco eleg look comfort feel suit draw room bed room live hall gim brown viscos carpet   price  polyest blend carpet perfect suit home interior rectangular carpet coffe brown color dark light shade color carpet best choic center tabl add eleg beauti carpet specif gim brown viscos carpet   general shape rrectangular brand gim design code by type carpet materi viscos style code brown centr tabl pattern paisley color brown warranti cover warranti day dimens length inch  width inch  box number content sale packag pack,gim brown viscos carpet,key featur gim brown viscos carpet soft polyest visco eleg look comfort feel suit draw room bed room live hall gim brown viscos carpet   price  polyest blend carpet perfect suit home interior rectangular carpet coffe brown color dark light shade color carpet best choic center tabl add eleg beauti carpet specif gim brown viscos carpet   general shape rrectangular brand gim design code by type carpet materi viscos style code brown centr tabl pattern paisley color brown warranti cover warranti day dimens length inch  width inch  box number content sale packag packgim brown viscos carpet,4.0,Home Furnishing,3
960,cotonex beig cotton kitchen linen set price  review cotonex  pure cotton glove specif cotonex beig cotton kitchen linen set general brand cotonex design code kls materi cotton style code kls pattern solid design solid design color beig dimens weight  addit featur fabric care machin washabl dri clean bleach box number content sale packag sale packag glove,cotonex beig cotton kitchen linen set,cotonex beig cotton kitchen linen set price  review cotonex  pure cotton glove specif cotonex beig cotton kitchen linen set general brand cotonex design code kls materi cotton style code kls pattern solid design solid design color beig dimens weight  addit featur fabric care machin washabl dri clean bleach box number content sale packag sale packag glovecotonex beig cotton kitchen linen set,4.0,Home Furnishing,3
961,key featur furnishingland green silk carpet pattern floral shape rectangl place use bedroom live room guest room style persian furnishingland green silk carpet  price  green persian silk carpet furnishingland give home incred look modern tradit style carpet feel soft touch made viscos must live room bed room specif furnishingland green silk carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flvigreencx type carpet materi silk style persian style code flvigreencx pattern floral color green dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag pack,furnishingland green silk carpet,key featur furnishingland green silk carpet pattern floral shape rectangl place use bedroom live room guest room style persian furnishingland green silk carpet  price  green persian silk carpet furnishingland give home incred look modern tradit style carpet feel soft touch made viscos must live room bed room specif furnishingland green silk carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flvigreencx type carpet materi silk style persian style code flvigreencx pattern floral color green dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag packfurnishingland green silk carpet,4.0,Home Furnishing,3
962,key featur furnishingland black polyest carpet pattern geometr shape rectangl place use bedroom live room guest room furnishingland black polyest carpet  price  black colour geometr carpet brighten decor home made high qualiti fabric carpet keep floor beauti clean furnishingland bring wide rang home furnish curtain blind carpet decor home appeal excel design colour specif furnishingland black polyest carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flmhblackcx type carpet materi polyest style code flmhblackcx pattern geometr color black dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag pack,furnishingland black polyest carpet,key featur furnishingland black polyest carpet pattern geometr shape rectangl place use bedroom live room guest room furnishingland black polyest carpet  price  black colour geometr carpet brighten decor home made high qualiti fabric carpet keep floor beauti clean furnishingland bring wide rang home furnish curtain blind carpet decor home appeal excel design colour specif furnishingland black polyest carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flmhblackcx type carpet materi polyest style code flmhblackcx pattern geometr color black dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag packfurnishingland black polyest carpet,4.0,Home Furnishing,3
963,specif loomkart blue polyest runner  general brand loomkart shape rectangl type runner design code  materi polyest pattern abstract style code avirug color blue dimens length inch  width inch box number content sale packag pack,loomkart blue polyest runner,specif loomkart blue polyest runner  general brand loomkart shape rectangl type runner design code  materi polyest pattern abstract style code avirug color blue dimens length inch  width inch box number content sale packag packloomkart blue polyest runner,4.0,Home Furnishing,3
964,key featur furnishingland maroon silk carpet pattern floral shape rectangl place use bedroom live room guest room style persian furnishingland maroon silk carpet  price  design maroon persian silk carpet furnishingland made use high qualiti viscos carpet ensur soft feel come last perform colour combin pattern make carpet appeal carpet give new look home decor specif furnishingland maroon silk carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flviredcx type carpet materi silk style persian style code flviredcx pattern floral color maroon dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag pack,furnishingland maroon silk carpet,key featur furnishingland maroon silk carpet pattern floral shape rectangl place use bedroom live room guest room style persian furnishingland maroon silk carpet  price  design maroon persian silk carpet furnishingland made use high qualiti viscos carpet ensur soft feel come last perform colour combin pattern make carpet appeal carpet give new look home decor specif furnishingland maroon silk carpet  general shape rectangl brand furnishingland place use bedroom live room guest room design code flviredcx type carpet materi silk style persian style code flviredcx pattern floral color maroon dimens length inch  width inch addit featur fabric care vaccum clean box number content sale packag packfurnishingland maroon silk carpet,4.0,Home Furnishing,3
965,set soft matt lip cream multi color price  brand bought loreal pari group bring best sell product soft matt lip cream straddl line lipstick gloss creami lustrous formula appli like silk soft matt finish exud sensual glow uniqu innov textur add perfect polish look specif set soft matt lip cream multi color general trait organ type natur quantiti shade multi color ideal woman contain type bottl box lip cream,set soft matt lip cream,set soft matt lip cream multi color price  brand bought loreal pari group bring best sell product soft matt lip cream straddl line lipstick gloss creami lustrous formula appli like silk soft matt finish exud sensual glow uniqu innov textur add perfect polish look specif set soft matt lip cream multi color general trait organ type natur quantiti shade multi color ideal woman contain type bottl box lip creamset soft matt lip cream,1.0,Beauty and Personal Care,6
966,checker chef steel purpos scissor red black silver pack price  search found pair multifunct kitchen scissor need tackl kitchen cut job fresh chicken cook chicken herb meat veget bone rib cardboard razor sharp stainless steel blade enabl cut anyth ea ach finger soft rubber handl qualiti precis workmanship make cut breez easi clean safe everyon know kitchen scissor come pose health risk clean scissor come annoy danger checker chef multifunct kitchen scissor design come open way degre wider normal cut rang use scissor clean special featur pair scissor multifunct kitchen tool use bottl open fish scaler knife screwdriv super strong magnet sheath keep scissor safe within reach time lose scissor made salad cut lettuc veget straight bowl best scissor see boy label checker chef like cook like wear check call checker chef test everi sampl proto type cross kitchen bench proclaim scissor best order today click add cart tab check tell think specif checker chef steel purpos scissor red black silver pack general brand checker chef handl materi plastic blade materi steel model number origin heavi duti multifunct kitchen scissor shear magnet holder shade red type purpos scissor color red black silver box sale packag kitchen scissor pack,checker chef steel purpos scissor,checker chef steel purpos scissor red black silver pack price  search found pair multifunct kitchen scissor need tackl kitchen cut job fresh chicken cook chicken herb meat veget bone rib cardboard razor sharp stainless steel blade enabl cut anyth ea ach finger soft rubber handl qualiti precis workmanship make cut breez easi clean safe everyon know kitchen scissor come pose health risk clean scissor come annoy danger checker chef multifunct kitchen scissor design come open way degre wider normal cut rang use scissor clean special featur pair scissor multifunct kitchen tool use bottl open fish scaler knife screwdriv super strong magnet sheath keep scissor safe within reach time lose scissor made salad cut lettuc veget straight bowl best scissor see boy label checker chef like cook like wear check call checker chef test everi sampl proto type cross kitchen bench proclaim scissor best order today click add cart tab check tell think specif checker chef steel purpos scissor red black silver pack general brand checker chef handl materi plastic blade materi steel model number origin heavi duti multifunct kitchen scissor shear magnet holder shade red type purpos scissor color red black silver box sale packag kitchen scissor packchecker chef steel purpos scissor,5.0,Kitchen & Dining,6
967,key featur mahadev handicraft cotton cartoon doubl bedsheet brand mahadev handicraft sheet length  sheet width  specif mahadev handicraft cotton cartoon doubl bedsheet bedsheet pillow cover multicolor general brand mahadev handicraft machin washabl yes type flat materi cotton model name cartoon thread count  ideal babi boy babi girl model mdh  charact angri bird color multicolor size doubl dimens fit sheet width fit sheet depth fit sheet length flat sheet depth box number content sale packag sale packag bedsheet pillow cover addit featur beauti bedsheet,mahadev handicraft cotton cartoon doubl bedsheet,key featur mahadev handicraft cotton cartoon doubl bedsheet brand mahadev handicraft sheet length  sheet width  specif mahadev handicraft cotton cartoon doubl bedsheet bedsheet pillow cover multicolor general brand mahadev handicraft machin washabl yes type flat materi cotton model name cartoon thread count  ideal babi boy babi girl model mdh  charact angri bird color multicolor size doubl dimens fit sheet width fit sheet depth fit sheet length flat sheet depth box number content sale packag sale packag bedsheet pillow cover addit featur beauti bedsheetmahadev handicraft cotton cartoon doubl bedsheet,0.0,Baby Care,3
968,key featur sparkl cotton checker doubl bedsheet best fit larg size doubl bed thread count  packag content doubl bedsheet pillow cover sparkl cotton checker doubl bedsheet doubl bedsheet pillow cover multicolor price  day want socialis curl bed read watch favourit show day jazz bedroom décor spread doubl bedsheet sparkl pep mood print love blend abstract floral print give bedsheet appeal look cotton want leav bedroom bedsheet two pillow cover made cotton help relax bodi mind hit bed specif sparkl cotton checker doubl bedsheet doubl bedsheet pillow cover multicolor general brand sparkl machin washabl yes type flat materi cotton model name bdoaspk ideal boy girl model bdoaspk color multicolor size doubl fabric care first wash dark color wash cold machin wash use strong deterg bleach tumbl dri iron print soak long time dri shade dimens flat sheet width inch  fit sheet width pillow cover width inch pillow cover length inch weight  fit sheet depth fit sheet length flat sheet depth flat sheet length inch  box number content sale packag sale packag doubl bedsheet pillow cover addit featur product color may vari due photogen effect,sparkl cotton checker doubl bedsheet,key featur sparkl cotton checker doubl bedsheet best fit larg size doubl bed thread count  packag content doubl bedsheet pillow cover sparkl cotton checker doubl bedsheet doubl bedsheet pillow cover multicolor price  day want socialis curl bed read watch favourit show day jazz bedroom décor spread doubl bedsheet sparkl pep mood print love blend abstract floral print give bedsheet appeal look cotton want leav bedroom bedsheet two pillow cover made cotton help relax bodi mind hit bed specif sparkl cotton checker doubl bedsheet doubl bedsheet pillow cover multicolor general brand sparkl machin washabl yes type flat materi cotton model name bdoaspk ideal boy girl model bdoaspk color multicolor size doubl fabric care first wash dark color wash cold machin wash use strong deterg bleach tumbl dri iron print soak long time dri shade dimens flat sheet width inch  fit sheet width pillow cover width inch pillow cover length inch weight  fit sheet depth fit sheet length flat sheet depth flat sheet length inch  box number content sale packag sale packag doubl bedsheet pillow cover addit featur product color may vari due photogen effectsparkl cotton checker doubl bedsheet,0.0,Baby Care,3
969,swastik velvet sofa cover multicolor pack price  swastik trader presant velvet sofa cover product length inch product width inch set specif swastik velvet sofa cover multicolor pack general brand swastik suitabl live room model number sf shade multicolor type sofa materi velvet pattern floral color multicolor dimens weight height box pack,swastik velvet sofa cover,swastik velvet sofa cover multicolor pack price  swastik trader presant velvet sofa cover product length inch product width inch set specif swastik velvet sofa cover multicolor pack general brand swastik suitabl live room model number sf shade multicolor type sofa materi velvet pattern floral color multicolor dimens weight height box packswastik velvet sofa cover,4.0,Home Furnishing,3
970,key featur bela home cotton cartoon singl bedsheet made  pure cotton fast color cotton best kid skin durabl bela home cotton cartoon singl bedsheet singl bedsheet cover blue price  bring home bed sheet bela home easi maintain made pure cotton fabric set comfort skin soft smooth touch easi maintain beauti bedsheet collect plea color soft fabric luxuri experi content fabric  cotton size bed sheet   cm case cm weight  gm featur  cotton combin cotton bought get good stuff eleg print give room fresh instant glow design collect wash care wash normal deterg water bleach use soft deterg dri shade note imag display refer actual set contain item mention disclaim product color may vari due photograph light sourc monitor set specif bela home cotton cartoon singl bedsheet singl bedsheet cover blue general brand bela home machin washabl yes type flat materi cotton model name  cotton joy toon singl bedsheet thread count  ideal babi boy babi girl model bdibb color blue size singl fabric care machin wash bleach dimens flat sheet width inch  fit sheet width  cover width inch cover length inch fit sheet depth fit sheet length  flat sheet depth flat sheet length inch  box number content sale packag sale packag singl bedsheet cover,bela home cotton cartoon singl bedsheet,key featur bela home cotton cartoon singl bedsheet made  pure cotton fast color cotton best kid skin durabl bela home cotton cartoon singl bedsheet singl bedsheet cover blue price  bring home bed sheet bela home easi maintain made pure cotton fabric set comfort skin soft smooth touch easi maintain beauti bedsheet collect plea color soft fabric luxuri experi content fabric  cotton size bed sheet   cm case cm weight  gm featur  cotton combin cotton bought get good stuff eleg print give room fresh instant glow design collect wash care wash normal deterg water bleach use soft deterg dri shade note imag display refer actual set contain item mention disclaim product color may vari due photograph light sourc monitor set specif bela home cotton cartoon singl bedsheet singl bedsheet cover blue general brand bela home machin washabl yes type flat materi cotton model name  cotton joy toon singl bedsheet thread count  ideal babi boy babi girl model bdibb color blue size singl fabric care machin wash bleach dimens flat sheet width inch  fit sheet width  cover width inch cover length inch fit sheet depth fit sheet length  flat sheet depth flat sheet length inch  box number content sale packag sale packag singl bedsheet coverbela home cotton cartoon singl bedsheet,0.0,Baby Care,3
971,key featur sparkl cotton geometr doubl bedsheet best fit larg size doubl bed thread count  packag content doubl bedsheet pillow cover sparkl cotton geometr doubl bedsheet doubl bedsheet pillow cover multicolor price  day want socialis curl bed read watch favourit show day jazz bedroom décor spread doubl bedsheet sparkl pep mood print love blend abstract floral print give bedsheet appeal look cotton want leav bedroom bedsheet two pillow cover made cotton help relax bodi mind hit bed specif sparkl cotton geometr doubl bedsheet doubl bedsheet pillow cover multicolor general brand sparkl machin washabl yes type flat materi cotton model name bdoaspk ideal boy girl model bdoaspk color multicolor size doubl fabric care first wash dark color wash cold machin wash use strong deterg bleach tumbl dri iron print soak long time dri shade dimens flat sheet width inch  fit sheet width pillow cover width inch pillow cover length inch weight  fit sheet depth fit sheet length flat sheet depth flat sheet length inch  box number content sale packag sale packag doubl bedsheet pillow cover addit featur product color may vari due photogen effect,sparkl cotton geometr doubl bedsheet,key featur sparkl cotton geometr doubl bedsheet best fit larg size doubl bed thread count  packag content doubl bedsheet pillow cover sparkl cotton geometr doubl bedsheet doubl bedsheet pillow cover multicolor price  day want socialis curl bed read watch favourit show day jazz bedroom décor spread doubl bedsheet sparkl pep mood print love blend abstract floral print give bedsheet appeal look cotton want leav bedroom bedsheet two pillow cover made cotton help relax bodi mind hit bed specif sparkl cotton geometr doubl bedsheet doubl bedsheet pillow cover multicolor general brand sparkl machin washabl yes type flat materi cotton model name bdoaspk ideal boy girl model bdoaspk color multicolor size doubl fabric care first wash dark color wash cold machin wash use strong deterg bleach tumbl dri iron print soak long time dri shade dimens flat sheet width inch  fit sheet width pillow cover width inch pillow cover length inch weight  fit sheet depth fit sheet length flat sheet depth flat sheet length inch  box number content sale packag sale packag doubl bedsheet pillow cover addit featur product color may vari due photogen effectsparkl cotton geometr doubl bedsheet,0.0,Baby Care,3
972,key featur calculus babi boy print casual beig shirt fit slim suitabl western wear sleev half sleev fabric cotton color beig pattern print number content packag calculus babi boy print casual beig shirt price  let junior enjoy comfort attent color solid casual shirt calculus made cotton lightweight suitabl casual occas care wash cold water brush garment specif calculus babi boy print casual beig shirt general detail pattern print occas casual ideal babi boy shirt detail closur button sleev half sleev number content sale packag pack brand fit slim fabric cotton pocket pocket fit slim addit detail style code cal kid  box kid shirt fabric care wash like colour hand wash machin wash cold water use mild deterg tumbl dri low dri shade bleach iron per tag,calculus babi boy print casual beig shirt,key featur calculus babi boy print casual beig shirt fit slim suitabl western wear sleev half sleev fabric cotton color beig pattern print number content packag calculus babi boy print casual beig shirt price  let junior enjoy comfort attent color solid casual shirt calculus made cotton lightweight suitabl casual occas care wash cold water brush garment specif calculus babi boy print casual beig shirt general detail pattern print occas casual ideal babi boy shirt detail closur button sleev half sleev number content sale packag pack brand fit slim fabric cotton pocket pocket fit slim addit detail style code cal kid  box kid shirt fabric care wash like colour hand wash machin wash cold water use mild deterg tumbl dri low dri shade bleach iron per tagcalculus babi boy print casual beig shirt,0.0,Baby Care,2
973,key featur royl katoch showpiec integr bird seat branch made  bead workstat lead success profession life financi wealth follow crystal tree made wood gem work wonder amnesia patient help sleep shoo bad dream nightmar place student room bedsid bedroom product colour may vari due photograph light sourc monitor set royl katoch showpiec crystal wooden multicolor price  crystal tool like storag batteri thought energi clear energi stone crystal chakra crystal program thought energi act subtl chakra energi field help creat situat live lead direct allow posit growth heal inform provid base individu experi treat medic advic inadvert use respons specif royl katoch showpiec crystal wooden multicolor general brand royl katoch model number type fengshui shade multicolor materi crystal wooden color multicolor dimens weight  height width depth addit featur wall mount box sale packag tree showpiec pack,royl katoch showpiec,key featur royl katoch showpiec integr bird seat branch made  bead workstat lead success profession life financi wealth follow crystal tree made wood gem work wonder amnesia patient help sleep shoo bad dream nightmar place student room bedsid bedroom product colour may vari due photograph light sourc monitor set royl katoch showpiec crystal wooden multicolor price  crystal tool like storag batteri thought energi clear energi stone crystal chakra crystal program thought energi act subtl chakra energi field help creat situat live lead direct allow posit growth heal inform provid base individu experi treat medic advic inadvert use respons specif royl katoch showpiec crystal wooden multicolor general brand royl katoch model number type fengshui shade multicolor materi crystal wooden color multicolor dimens weight  height width depth addit featur wall mount box sale packag tree showpiec packroyl katoch showpiec,3.0,Home Decor & Festive Needs,6
974,key featur jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden height width jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden multicolor price  fabul lucki ship home fashion vivid design perfect gift souvenir place hall bedroom studi room etc hand made wood skill craftsman model kit come assembl specif materi pine process hand categori mediterranean product process grind surfac technolog paint decor pattern mediterranean pendulum hang form decor applic scene home product method semi manual specif jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden multicolor general brand jaycoknit model number gfssp type antiqu model name mediterranean sea lucki wooden handcraft ship part materi wooden color multicolor dimens height width depth box sale packag showpiec figurin pack,jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec,key featur jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden height width jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden multicolor price  fabul lucki ship home fashion vivid design perfect gift souvenir place hall bedroom studi room etc hand made wood skill craftsman model kit come assembl specif materi pine process hand categori mediterranean product process grind surfac technolog paint decor pattern mediterranean pendulum hang form decor applic scene home product method semi manual specif jaycoknit mediterranean sea lucki wooden handcraft ship part showpiec wooden multicolor general brand jaycoknit model number gfssp type antiqu model name mediterranean sea lucki wooden handcraft ship part materi wooden color multicolor dimens height width depth box sale packag showpiec figurin packjaycoknit mediterranean sea lucki wooden handcraft ship part showpiec,3.0,Home Decor & Festive Needs,6
975,key featur jacadi pari babi boy stripe casual blue shirt cotton strip dress shirt jacadi pari babi boy stripe casual blue shirt price  jacadi classic strip shirt craft soft cotton shape spread collar button placket button barrel cuff round hem embroid logo detail sit left chest specif jacadi pari babi boy stripe casual blue shirt general detail pattern stripe ideal babi boy occas casual shirt detail sleev full sleev number content sale packag pack brand fit regular fabric  cotton fit regular box cotton strip dress shirt addit detail style code ,jacadi pari babi boy stripe casual blue shirt,key featur jacadi pari babi boy stripe casual blue shirt cotton strip dress shirt jacadi pari babi boy stripe casual blue shirt price  jacadi classic strip shirt craft soft cotton shape spread collar button placket button barrel cuff round hem embroid logo detail sit left chest specif jacadi pari babi boy stripe casual blue shirt general detail pattern stripe ideal babi boy occas casual shirt detail sleev full sleev number content sale packag pack brand fit regular fabric  cotton fit regular box cotton strip dress shirt addit detail style code jacadi pari babi boy stripe casual blue shirt,0.0,Baby Care,2
976,lotti london make blush pack price  add flush pop colour cheek precis blush brush super loo bristl allow perfect amount buildabl colour ultra soft bristl specif lotti london make blush pack brush applic trait brush type blush brush number piec per set set content blush brush,lotti london make blush,lotti london make blush pack price  add flush pop colour cheek precis blush brush super loo bristl allow perfect amount buildabl colour ultra soft bristl specif lotti london make blush pack brush applic trait brush type blush brush number piec per set set content blush brushlotti london make blush,1.0,Beauty and Personal Care,0
977,key featur mini klub babi girl bodysuit fabric cotton brand color green specif mini klub babi girl bodysuit general detail number content sale packag age group month fabric cotton pattern print ideal babi girl neck round neck,mini klub babi girl bodysuit,key featur mini klub babi girl bodysuit fabric cotton brand color green specif mini klub babi girl bodysuit general detail number content sale packag age group month fabric cotton pattern print ideal babi girl neck round neckmini klub babi girl bodysuit,0.0,Baby Care,2
978,specif deep kitchen press steel grater slicer steel pack general brand deep model number  type grater slicer materi steel model name kitchen press slicer type color steel box sale packag kitchen press jali pack dimens weight  addit featur dishwash safe yes,deep kitchen press steel grater slicer,specif deep kitchen press steel grater slicer steel pack general brand deep model number  type grater slicer materi steel model name kitchen press slicer type color steel box sale packag kitchen press jali pack dimens weight  addit featur dishwash safe yesdeep kitchen press steel grater slicer,5.0,Kitchen & Dining,6
979,specif dong stripe babi boy polo neck shirt pack shirt detail sleev half sleev number content sale packag pack fabric cotton type polo neck fit regular general detail pattern stripe occas casual ideal babi boy addit detail style code dlst_white_tblue_navy_purpl fabric care wash similar color use deterg color,dong stripe babi boy polo neck shirt,specif dong stripe babi boy polo neck shirt pack shirt detail sleev half sleev number content sale packag pack fabric cotton type polo neck fit regular general detail pattern stripe occas casual ideal babi boy addit detail style code dlst_white_tblue_navy_purpl fabric care wash similar color use deterg colordong stripe babi boy polo neck shirt,0.0,Baby Care,2
980,specif mini klub print babi boy round neck shirt shirt detail sleev short sleev number content sale packag pack fabric  cotton type round neck fit regular general detail pattern print occas casual ideal babi boy addit detail style code tbtts fabric care wash similar color,mini klub print babi boy round neck shirt,specif mini klub print babi boy round neck shirt shirt detail sleev short sleev number content sale packag pack fabric  cotton type round neck fit regular general detail pattern print occas casual ideal babi boy addit detail style code tbtts fabric care wash similar colormini klub print babi boy round neck shirt,0.0,Baby Care,2
981,specif aarika self design kurta patiyala salwar kurta dupatta detail dupatta fabric net sleev sleeveless kurta type straight type kurta patiyala neck band collar kurta fabric brocad salwar fabric net general detail pattern self design ideal babi girl occas parti wed festiv fabric care wash similar color use deterg color box kurta patiala dupatta,aarika self design kurta patiyala,specif aarika self design kurta patiyala salwar kurta dupatta detail dupatta fabric net sleev sleeveless kurta type straight type kurta patiyala neck band collar kurta fabric brocad salwar fabric net general detail pattern self design ideal babi girl occas parti wed festiv fabric care wash similar color use deterg color box kurta patiala dupattaaarika self design kurta patiyala,0.0,Baby Care,2
982,specif rishan print babi boy neck shirt shirt detail sleev full sleev number content sale packag pack fabric cotton type neck fit regular general detail pattern print occas casual ideal babi boy box shirt addit detail style code rishak fsp fabric care wring use hot water restitch,rishan print babi boy neck shirt,specif rishan print babi boy neck shirt shirt detail sleev full sleev number content sale packag pack fabric cotton type neck fit regular general detail pattern print occas casual ideal babi boy box shirt addit detail style code rishak fsp fabric care wring use hot water restitchrishan print babi boy neck shirt,0.0,Baby Care,2
983,key featur stripe babi boy round neck shirt fit regular suitabl western wear sleev half sleev fabric  cotton stripe babi boy round neck shirt price  multicolour stripe shirt round neck short sleev dual press button closur shoulder add fresh piec bundl joy wardrob tee team short booti perfect ensembl specif stripe babi boy round neck shirt shirt detail sleev half sleev number content sale packag pack fabric  cotton type round neck fit regular general detail pattern stripe ideal babi boy occas casual fabric care machin wash addit detail style code ,stripe babi boy round neck shirt,key featur stripe babi boy round neck shirt fit regular suitabl western wear sleev half sleev fabric  cotton stripe babi boy round neck shirt price  multicolour stripe shirt round neck short sleev dual press button closur shoulder add fresh piec bundl joy wardrob tee team short booti perfect ensembl specif stripe babi boy round neck shirt shirt detail sleev half sleev number content sale packag pack fabric  cotton type round neck fit regular general detail pattern stripe ideal babi boy occas casual fabric care machin wash addit detail style code stripe babi boy round neck shirt,0.0,Baby Care,2
984,art godaam color figur showpiec  art godaam color figur showpiec best price,art godaam color figur showpiec,art godaam color figur showpiec  art godaam color figur showpiec best priceart godaam color figur showpiec,3.0,Home Decor & Festive Needs,6
985,artist haat vaniti box makeup jewelleri vaniti jewelleri brown price  fine indian jewelleri cours need nestl beauti case tradit charm way treasur jewelleri piec jewelleri box jewelleri box made use mdf wood beauti top plate brownish colour marvel work velvet insid keep jewelleri safe hand carv saharanpur india artisan generat experi artist haat provid breathless art artisan indian cultur heritag fine indian jewelleri cours need nestl beauti case tradit charm way treasur jewelleri piec jewelleri box jewelleri box made use mdf wood beauti top plate brownish colour marvel work velvet insid keep jewelleri safe hand carv saharanpur india artisan generat experi artist haat provid breathless art artisan indian cultur heritag,artist haat vaniti box makeup jewelleri vaniti jewelleri,artist haat vaniti box makeup jewelleri vaniti jewelleri brown price  fine indian jewelleri cours need nestl beauti case tradit charm way treasur jewelleri piec jewelleri box jewelleri box made use mdf wood beauti top plate brownish colour marvel work velvet insid keep jewelleri safe hand carv saharanpur india artisan generat experi artist haat provid breathless art artisan indian cultur heritag fine indian jewelleri cours need nestl beauti case tradit charm way treasur jewelleri piec jewelleri box jewelleri box made use mdf wood beauti top plate brownish colour marvel work velvet insid keep jewelleri safe hand carv saharanpur india artisan generat experi artist haat provid breathless art artisan indian cultur heritagartist haat vaniti box makeup jewelleri vaniti jewelleri,1.0,Beauty and Personal Care,6
986,vedic deal coupl radium statu showpiec  vedic deal coupl radium statu showpiec best price,vedic deal coupl radium statu showpiec,vedic deal coupl radium statu showpiec  vedic deal coupl radium statu showpiec best pricevedic deal coupl radium statu showpiec,3.0,Home Decor & Festive Needs,6
987,hand art terracotta mask showpiec terracotta multicolor price  panchmura bankura west bengal home  craft person involv make terracotta mask hors link habit cultur bold demon look pretti look characterist featur mask special terracotta clay collect differ part surround villag west bengal shape beauti mask beauti artist hand work villag artisan burn furnac colour product handmad inorgan chemic use colour washabl water soak cloth panchmura bankura west bengal home  craft person involv make terracotta mask hors link habit cultur bold demon look pretti look characterist featur mask special terracotta clay collect differ part surround villag west bengal shape beauti mask beauti artist hand work villag artisan burn furnac colour product handmad inorgan chemic use colour washabl water soak cloth,hand art terracotta mask showpiec,hand art terracotta mask showpiec terracotta multicolor price  panchmura bankura west bengal home  craft person involv make terracotta mask hors link habit cultur bold demon look pretti look characterist featur mask special terracotta clay collect differ part surround villag west bengal shape beauti mask beauti artist hand work villag artisan burn furnac colour product handmad inorgan chemic use colour washabl water soak cloth panchmura bankura west bengal home  craft person involv make terracotta mask hors link habit cultur bold demon look pretti look characterist featur mask special terracotta clay collect differ part surround villag west bengal shape beauti mask beauti artist hand work villag artisan burn furnac colour product handmad inorgan chemic use colour washabl water soak clothhand art terracotta mask showpiec,3.0,Home Decor & Festive Needs,6
988,craftuno handcraft paper mach box set showpiec vaniti decor  craftuno handcraft paper mach box set showpiec vaniti decor best price,craftuno handcraft paper mach box set showpiec vaniti decor,craftuno handcraft paper mach box set showpiec vaniti decor  craftuno handcraft paper mach box set showpiec vaniti decor best pricecraftuno handcraft paper mach box set showpiec vaniti decor,1.0,Beauty and Personal Care,6
989,kaatru surya bhagavan showpiec  kaatru surya bhagavan showpiec best price,kaatru surya bhagavan showpiec,kaatru surya bhagavan showpiec  kaatru surya bhagavan showpiec best pricekaatru surya bhagavan showpiec,3.0,Home Decor & Festive Needs,6
